time (seconds),encoderLeft (meters),encoderRight (meters)
269.998,62.1757698059082,62.361366271972656
270.104,62.1757698059082,62.361366271972656
270.209,62.1757698059082,62.361366271972656
270.295,62.1757698059082,62.361366271972656
270.413,62.1757698059082,62.361366271972656
270.496,62.1757698059082,62.361366271972656
270.609,62.1757698059082,62.361366271972656
270.69,62.1757698059082,62.361366271972656
270.807,62.1757698059082,62.361366271972656
270.897,62.1757698059082,62.361366271972656
270.992,62.1757698059082,62.361366271972656
271.104,62.1757698059082,62.361366271972656
271.2,62.1757698059082,62.361366271972656
271.302,62.1757698059082,62.361366271972656
271.397,62.1757698059082,62.361366271972656
271.516,62.1757698059082,62.361366271972656
271.6,62.1757698059082,62.361366271972656
271.696,62.1757698059082,62.361366271972656
271.814,62.1757698059082,62.361366271972656
271.9,62.1757698059082,62.361366271972656
272.003,62.1757698059082,62.361366271972656
272.103,62.1757698059082,62.361366271972656
272.212,62.1757698059082,62.361366271972656
272.303,62.1757698059082,62.361366271972656
272.4,62.1757698059082,62.361366271972656
272.504,62.1757698059082,62.361366271972656
272.601,62.1757698059082,62.361366271972656
272.704,62.1757698059082,62.361366271972656
272.806,62.1757698059082,62.361366271972656
272.893,62.1757698059082,62.361366271972656
272.999,62.1757698059082,62.361366271972656
273.103,62.1757698059082,62.361366271972656
273.202,62.1757698059082,62.361366271972656
273.302,62.1757698059082,62.361366271972656
273.395,62.1757698059082,62.361366271972656
273.496,62.1757698059082,62.361366271972656
273.602,62.1757698059082,62.361366271972656
273.705,62.1757698059082,62.361366271972656
273.806,62.1757698059082,62.361366271972656
273.899,62.1757698059082,62.361366271972656
273.995,62.1757698059082,62.361366271972656
274.106,62.1757698059082,62.361366271972656
274.203,62.1757698059082,62.361366271972656
274.3,62.1757698059082,62.361366271972656
274.399,62.1757698059082,62.361366271972656
274.491,62.1757698059082,62.361366271972656
274.602,62.1757698059082,62.361366271972656
274.699,62.1757698059082,62.361366271972656
274.799,62.1757698059082,62.361366271972656
274.902,62.1757698059082,62.361366271972656
275.001,62.1757698059082,62.361366271972656
275.101,62.1757698059082,62.361366271972656
275.204,62.1757698059082,62.361366271972656
275.308,62.1757698059082,62.361366271972656
275.403,62.1757698059082,62.361366271972656
275.508,62.1757698059082,62.361366271972656
275.604,62.1757698059082,62.361366271972656
275.711,62.1757698059082,62.361366271972656
275.801,62.1757698059082,62.361366271972656
275.898,62.1757698059082,62.361366271972656
275.995,62.1757698059082,62.361366271972656
276.098,62.1757698059082,62.361366271972656
276.203,62.1757698059082,62.361366271972656
276.302,62.1757698059082,62.361366271972656
276.393,62.1757698059082,62.361366271972656
276.501,62.1757698059082,62.361366271972656
276.595,62.1757698059082,62.361366271972656
276.711,62.1757698059082,62.361366271972656
276.801,62.1757698059082,62.361366271972656
276.898,62.1757698059082,62.361366271972656
276.991,62.1757698059082,62.361366271972656
277.094,62.1757698059082,62.361366271972656
277.198,62.1757698059082,62.361366271972656
277.302,62.1757698059082,62.361366271972656
277.401,62.1757698059082,62.361366271972656
277.502,62.1757698059082,62.361366271972656
277.601,62.1757698059082,62.361366271972656
277.698,62.1757698059082,62.361366271972656
277.795,62.1757698059082,62.361366271972656
277.895,62.1757698059082,62.361366271972656
277.999,62.1757698059082,62.361366271972656
278.109,62.1757698059082,62.361366271972656
278.197,62.1757698059082,62.361366271972656
278.301,62.1757698059082,62.361366271972656
278.402,62.1757698059082,62.361366271972656
278.501,62.1757698059082,62.361366271972656
278.6,62.1757698059082,62.361366271972656
278.701,62.1757698059082,62.361366271972656
278.796,62.1757698059082,62.361366271972656
278.902,62.1757698059082,62.361366271972656
279.005,62.1757698059082,62.361366271972656
279.102,62.1757698059082,62.361366271972656
279.197,62.1757698059082,62.361366271972656
279.295,62.1757698059082,62.361366271972656
279.394,62.1757698059082,62.361366271972656
279.496,62.1757698059082,62.361366271972656
279.602,62.1757698059082,62.361366271972656
279.703,62.1757698059082,62.361366271972656
279.8,62.1757698059082,62.361366271972656
279.899,62.1757698059082,62.361366271972656
279.998,62.1757698059082,62.361366271972656
280.093,62.1757698059082,62.361366271972656
280.2,62.1757698059082,62.361366271972656
280.304,62.1757698059082,62.361366271972656
280.403,62.1757698059082,62.361366271972656
280.499,62.1757698059082,62.361366271972656
280.598,62.1757698059082,62.361366271972656
280.701,62.1757698059082,62.361366271972656
280.804,62.1757698059082,62.361366271972656
280.9,62.1757698059082,62.361366271972656
280.994,62.1757698059082,62.361366271972656
281.109,62.1757698059082,62.361366271972656
281.211,62.1757698059082,62.361366271972656
281.297,62.1757698059082,62.361366271972656
281.396,62.1757698059082,62.361366271972656
281.501,62.1757698059082,62.361366271972656
281.602,62.1757698059082,62.361366271972656
281.711,62.1757698059082,62.361366271972656
281.798,62.1757698059082,62.361366271972656
281.891,62.1757698059082,62.361366271972656
281.997,62.1757698059082,62.361366271972656
282.103,62.1757698059082,62.361366271972656
282.197,62.1757698059082,62.361366271972656
282.306,62.1757698059082,62.361366271972656
282.401,62.1757698059082,62.361366271972656
282.501,62.1757698059082,62.361366271972656
282.596,62.1757698059082,62.361366271972656
282.707,62.1757698059082,62.361366271972656
282.802,62.1757698059082,62.361366271972656
282.894,62.1757698059082,62.361366271972656
283.001,62.1757698059082,62.361366271972656
283.093,62.1757698059082,62.361366271972656
283.202,62.1757698059082,62.361366271972656
283.309,62.1757698059082,62.361366271972656
283.402,62.1757698059082,62.361366271972656
283.502,62.1757698059082,62.361366271972656
283.598,62.1757698059082,62.361366271972656
283.707,62.1757698059082,62.361366271972656
283.803,62.1757698059082,62.361366271972656
283.9,62.1757698059082,62.361366271972656
284.004,62.1757698059082,62.361366271972656
284.103,62.1757698059082,62.361366271972656
284.204,62.1757698059082,62.361366271972656
284.304,62.1757698059082,62.361366271972656
284.399,62.1757698059082,62.361366271972656
284.491,62.1757698059082,62.361366271972656
284.603,62.1757698059082,62.361366271972656
284.706,62.1757698059082,62.361366271972656
284.794,62.1757698059082,62.361366271972656
284.9,62.1757698059082,62.361366271972656
284.992,62.1757698059082,62.361366271972656
285.089,62.1757698059082,62.361366271972656
285.201,62.1757698059082,62.361366271972656
285.299,62.1757698059082,62.361366271972656
285.402,62.1757698059082,62.361366271972656
285.502,62.1757698059082,62.361366271972656
285.6,62.1757698059082,62.361366271972656
285.705,62.1757698059082,62.361366271972656
285.8,62.1757698059082,62.361366271972656
285.912,62.1757698059082,62.361366271972656
285.996,62.1757698059082,62.361366271972656
286.106,62.1757698059082,62.361366271972656
286.181,62.1757698059082,62.361366271972656
286.295,62.1757698059082,62.361366271972656
286.401,62.1757698059082,62.361366271972656
286.502,62.1757698059082,62.361366271972656
286.601,62.1757698059082,62.361366271972656
286.709,62.1757698059082,62.361366271972656
286.803,62.1757698059082,62.361366271972656
286.903,62.1757698059082,62.361366271972656
286.992,62.1757698059082,62.361366271972656
287.11,62.1757698059082,62.361366271972656
287.2,62.1757698059082,62.361366271972656
287.29,62.1757698059082,62.361366271972656
287.403,62.1757698059082,62.361366271972656
287.507,62.1757698059082,62.361366271972656
287.601,62.1757698059082,62.361366271972656
287.695,62.1757698059082,62.361366271972656
287.799,62.1757698059082,62.361366271972656
287.902,62.1757698059082,62.361366271972656
288,62.1757698059082,62.361366271972656
288.108,62.1757698059082,62.361366271972656
288.201,62.1757698059082,62.361366271972656
288.295,62.1757698059082,62.361366271972656
288.4,62.1757698059082,62.361366271972656
288.506,62.1757698059082,62.361366271972656
288.601,62.1757698059082,62.361366271972656
288.701,62.1757698059082,62.361366271972656
288.802,62.1757698059082,62.361366271972656
288.89,62.1757698059082,62.361366271972656
288.997,62.1757698059082,62.361366271972656
289.116,62.1757698059082,62.361366271972656
289.202,62.1757698059082,62.361366271972656
289.299,62.1757698059082,62.361366271972656
289.395,62.1757698059082,62.361366271972656
289.501,62.1757698059082,62.361366271972656
289.601,62.1757698059082,62.361366271972656
289.729,62.1757698059082,62.361366271972656
289.805,62.1757698059082,62.361366271972656
289.901,62.1757698059082,62.361366271972656
290.003,62.1757698059082,62.361366271972656
290.1,62.1757698059082,62.361366271972656
290.203,62.1757698059082,62.361366271972656
290.3,62.1757698059082,62.361366271972656
290.403,62.1757698059082,62.361366271972656
290.501,62.1757698059082,62.361366271972656
290.617,62.1757698059082,62.361366271972656
290.7,62.1757698059082,62.361366271972656
290.798,62.1757698059082,62.361366271972656
290.903,62.1757698059082,62.361366271972656
291,62.1757698059082,62.361366271972656
291.1,62.1757698059082,62.361366271972656
291.199,62.1757698059082,62.361366271972656
291.302,62.1757698059082,62.361366271972656
291.413,62.1757698059082,62.361366271972656
291.503,62.1757698059082,62.361366271972656
291.599,62.1757698059082,62.361366271972656
291.705,62.1757698059082,62.361366271972656
291.808,62.1757698059082,62.361366271972656
291.905,62.1757698059082,62.361366271972656
292.007,62.1757698059082,62.361366271972656
292.103,62.1757698059082,62.361366271972656
292.191,62.1757698059082,62.361366271972656
292.296,62.1757698059082,62.361366271972656
292.405,62.1757698059082,62.361366271972656
292.503,62.1757698059082,62.361366271972656
292.602,62.1757698059082,62.361366271972656
292.699,62.1757698059082,62.361366271972656
292.801,62.1757698059082,62.361366271972656
292.91,62.1757698059082,62.361366271972656
292.998,62.1757698059082,62.361366271972656
293.103,62.1757698059082,62.361366271972656
293.195,62.1757698059082,62.361366271972656
293.301,62.1757698059082,62.361366271972656
293.402,62.1757698059082,62.361366271972656
293.503,62.1757698059082,62.361366271972656
293.601,62.1757698059082,62.361366271972656
293.703,62.1757698059082,62.361366271972656
293.795,62.1757698059082,62.361366271972656
293.906,62.1757698059082,62.361366271972656
294.003,62.1757698059082,62.361366271972656
294.111,62.1757698059082,62.361366271972656
294.196,62.1757698059082,62.361366271972656
294.303,62.1757698059082,62.361366271972656
294.41,62.1757698059082,62.361366271972656
294.508,62.1757698059082,62.361366271972656
294.593,62.1757698059082,62.361366271972656
294.702,62.1757698059082,62.361366271972656
294.805,62.1757698059082,62.361366271972656
294.902,62.1757698059082,62.361366271972656
294.998,62.1757698059082,62.361366271972656
295.101,62.1757698059082,62.361366271972656
295.2,62.1757698059082,62.361366271972656
295.302,62.1757698059082,62.361366271972656
295.398,62.1757698059082,62.361366271972656
295.508,62.1757698059082,62.361366271972656
295.602,62.1757698059082,62.361366271972656
295.699,62.1757698059082,62.361366271972656
295.816,62.1757698059082,62.361366271972656
295.908,62.1757698059082,62.361366271972656
296.004,62.1757698059082,62.361366271972656
296.104,62.1757698059082,62.361366271972656
296.201,62.1757698059082,62.361366271972656
296.301,62.1757698059082,62.361366271972656
296.398,62.1757698059082,62.361366271972656
296.505,62.1757698059082,62.361366271972656
296.601,62.1757698059082,62.361366271972656
296.702,62.1757698059082,62.361366271972656
296.797,62.1757698059082,62.361366271972656
296.899,62.1757698059082,62.361366271972656
297.004,62.1757698059082,62.361366271972656
297.1,62.1757698059082,62.361366271972656
297.183,62.1757698059082,62.361366271972656
297.289,62.1757698059082,62.361366271972656
297.407,62.1757698059082,62.361366271972656
297.498,62.1757698059082,62.361366271972656
297.606,62.1757698059082,62.361366271972656
297.706,62.1757698059082,62.361366271972656
297.801,62.1757698059082,62.361366271972656
297.9,62.1757698059082,62.361366271972656
297.995,62.1757698059082,62.361366271972656
298.101,62.1757698059082,62.361366271972656
298.198,62.1757698059082,62.361366271972656
298.301,62.1757698059082,62.36136245727539
298.403,62.17576599121094,62.36136245727539
298.499,62.17576599121094,62.36136245727539
298.601,62.17576599121094,62.361358642578125
298.7,62.17576217651367,62.361358642578125
298.8,62.17576217651367,62.361358642578125
298.901,62.175758361816406,62.36135482788086
299.001,62.21722412109375,62.41484832763672
299.101,62.26412582397461,62.47205352783203
299.196,62.31492614746094,62.53187561035156
299.3,62.36894226074219,62.593997955322266
299.403,62.426544189453125,62.65883255004883
299.495,62.48644256591797,62.7254638671875
299.602,62.55015182495117,62.79518127441406
299.7,62.61610412597656,62.86677551269531
299.796,62.685081481933594,62.940948486328125
299.897,62.756473541259766,63.017234802246094
300.003,62.83005142211914,63.095458984375
300.103,62.9051513671875,63.175052642822266
300.2,62.982418060302734,63.25663375854492
300.298,63.061241149902344,63.339656829833984
300.401,63.141258239746094,63.423805236816406
300.499,63.222320556640625,63.50896072387695
300.598,63.30446243286133,63.59518051147461
300.702,63.387298583984375,63.6821174621582
300.8,63.47053909301758,63.769493103027344
300.896,63.55408477783203,63.85728073120117
301.001,63.63765335083008,63.94517517089844
301.082,63.721004486083984,64.03300476074219
301.201,63.80402755737305,64.12065124511719
301.298,63.886329650878906,64.20781707763672
301.395,63.96814727783203,64.29463195800781
301.5,64.04859161376953,64.38044738769531
301.601,64.12779998779297,64.4653549194336
301.702,64.20594787597656,64.54947662353516
301.802,64.282470703125,64.63239288330078
301.902,64.35698699951172,64.7138442993164
302.006,64.42948913574219,64.79383087158203
302.1,64.5009536743164,64.87307739257812
302.202,64.56970977783203,64.950439453125
302.301,64.63623046875,65.02627563476562
302.401,64.70015716552734,65.10041046142578
302.509,64.76237487792969,65.17346954345703
302.613,64.82221221923828,65.24507141113281
302.701,64.87969970703125,65.3153076171875
302.8,64.93470001220703,65.3841781616211
302.902,64.98727416992188,65.4518051147461
303.004,65.03788757324219,65.51850128173828
303.101,65.08704376220703,65.58454895019531
303.199,65.13448333740234,65.64990234375
303.301,65.18073272705078,65.71483612060547
303.4,65.22638702392578,65.77958679199219
303.499,65.271728515625,65.84432983398438
303.597,65.31732177734375,65.9092788696289
303.703,65.36351013183594,65.97456359863281
303.801,65.41106414794922,66.0405502319336
303.904,65.46013641357422,66.10731506347656
304.006,65.5110855102539,66.17506408691406
304.103,65.56410217285156,66.24393463134766
304.201,65.61934661865234,66.31404876708984
304.3,65.67855834960938,66.38652801513672
304.401,65.74083709716797,66.46092987060547
304.5,65.80593872070312,66.53718566894531
304.603,65.87382507324219,66.61532592773438
304.69,65.94574737548828,66.69631958007812
304.8,66.0199203491211,66.77893829345703
304.896,66.09779357910156,66.86431884765625
305.001,66.17769622802734,66.95123291015625
305.099,66.26136779785156,67.04108428955078
305.202,66.34851837158203,67.13368225097656
305.3,66.43880462646484,67.22879028320312
305.403,66.53153228759766,67.32587432861328
305.501,66.62657928466797,67.42486572265625
305.599,66.72454833984375,67.5262451171875
305.699,66.82493591308594,67.6296157836914
305.798,66.92727661132812,67.7345962524414
305.895,67.0317153930664,67.84129333496094
306.004,67.13751983642578,67.94911193847656
306.101,67.24555969238281,68.0587387084961
306.204,67.35511779785156,68.1695556640625
306.302,67.46607971191406,68.2814712524414
306.401,67.57823181152344,68.39427185058594
306.503,67.69117736816406,68.50762939453125
306.601,67.80499267578125,68.62154388427734
306.708,67.91946411132812,68.73579406738281
306.801,68.03426361083984,68.85013580322266
306.907,68.14928436279297,68.96438598632812
307,68.26432037353516,69.07840728759766
307.1,68.3791275024414,69.19184112548828
307.201,68.49360656738281,69.30469512939453
307.301,68.607421875,69.41651153564453
307.394,68.72054290771484,69.52734375
307.512,68.83283233642578,69.63704681396484
307.607,68.94436645507812,69.7457275390625
307.698,69.05487823486328,69.85307312011719
307.785,69.16351318359375,69.9579849243164
307.903,69.27069854736328,70.06106567382812
307.994,69.37654113769531,70.16242218017578
308.1,69.48062896728516,70.26154327392578
308.202,69.58275604248047,70.35816192626953
308.301,69.68327331542969,70.45271301269531
308.4,69.7818832397461,70.54479217529297
308.5,69.8785629272461,70.63435363769531
308.602,69.97351837158203,70.72161865234375
308.702,70.06661987304688,70.80640411376953
308.799,70.15786743164062,70.88866424560547
308.901,70.24725341796875,70.96832275390625
309.001,70.33528137207031,71.04607391357422
309.102,70.42162322998047,71.12139892578125
309.195,70.50631713867188,71.19429779052734
309.301,70.5899658203125,71.26563262939453
309.401,70.6725845336914,71.33540344238281
309.499,70.75408935546875,71.40345764160156
309.601,70.8347396850586,71.47019958496094
309.706,70.9146499633789,71.53579711914062
309.803,70.99407196044922,71.60066986083984
309.9,71.07315826416016,71.66509246826172
310.002,71.15213775634766,71.72942352294922
310.091,71.23116302490234,71.79399108886719
310.196,71.3104019165039,71.85902404785156
310.294,71.39006042480469,71.9249038696289
310.401,71.47014617919922,71.99158477783203
310.5,71.5509262084961,72.05953979492188
310.602,71.63269805908203,72.12920379638672
310.698,71.71534729003906,72.20037078857422
310.805,71.79906463623047,72.27326202392578
310.905,71.88384246826172,72.34783935546875
310.997,71.96979522705078,72.42424011230469
311.102,72.05693817138672,72.50244903564453
311.199,72.14537048339844,72.58258819580078
311.307,72.23503112792969,72.66453552246094
311.397,72.32530212402344,72.74738311767578
311.507,72.41709899902344,72.83242797851562
311.604,72.50971221923828,72.91867065429688
311.704,72.6035385131836,73.00667572021484
311.802,72.69800567626953,73.09561920166016
311.903,72.79334259033203,73.18587493896484
312.001,72.88929748535156,73.27711486816406
312.1,72.98567199707031,73.36908721923828
312.203,73.0822982788086,73.46155548095703
312.305,73.1790542602539,73.554443359375
312.401,73.27578735351562,73.64751434326172
312.503,73.37227630615234,73.74060821533203
312.606,73.46855926513672,73.8336181640625
312.7,73.56411743164062,73.9261703491211
312.798,73.65894317626953,74.01815795898438
312.894,73.75264739990234,74.10921478271484
313.002,73.8450927734375,74.19918060302734
313.107,73.93638610839844,74.28811645507812
313.2,74.02690124511719,74.3763427734375
313.297,74.11444854736328,74.46180725097656
313.398,74.20083618164062,74.54617309570312
313.5,74.2841567993164,74.62762451171875
313.602,74.36512756347656,74.7068099975586
313.701,74.44367218017578,74.78364562988281
313.801,74.51936340332031,74.85769653320312
313.9,74.5920181274414,74.92877197265625
314.001,74.66159057617188,74.9968032836914
314.1,74.72843933105469,75.06214904785156
314.206,74.79120635986328,75.1234359741211
314.299,74.85115051269531,75.18190002441406
314.402,74.90694427490234,75.2361831665039
314.5,74.958740234375,75.28642272949219
314.6,75.00682830810547,75.3328628540039
314.702,75.05067443847656,75.37489318847656
314.801,75.09016418457031,75.41232299804688
314.903,75.12531280517578,75.44499206542969
315.003,75.12547302246094,75.44512939453125
315.105,75.12547302246094,75.44512939453125
315.201,75.12553405761719,75.4451904296875
315.3,75.12553405761719,75.4451904296875
315.399,75.12553405761719,75.4451904296875
315.511,75.12553405761719,75.4451904296875
315.598,75.12553405761719,75.4451904296875
315.697,75.12553405761719,75.4451904296875
315.801,75.12553405761719,75.4451904296875
315.905,75.12553405761719,75.4451904296875
315.998,75.12553405761719,75.4451904296875
316.101,75.12553405761719,75.4451904296875
316.201,75.12553405761719,75.4451904296875
316.298,75.12553405761719,75.4451904296875
316.396,75.12553405761719,75.4451904296875
316.502,75.12553405761719,75.4451904296875
316.611,75.12553405761719,75.4451904296875
316.697,75.12553405761719,75.4451904296875
316.8,75.12553405761719,75.4451904296875
316.899,75.12553405761719,75.4451904296875
316.994,75.12553405761719,75.4451904296875
317.097,75.12553405761719,75.4451904296875
317.202,75.12553405761719,75.4451904296875
317.308,75.12553405761719,75.4451904296875
317.403,75.12553405761719,75.4451904296875
317.503,75.12553405761719,75.4451904296875
317.591,75.12553405761719,75.4451904296875
317.703,75.12553405761719,75.4451904296875
317.804,75.12553405761719,75.4451904296875
317.912,75.12553405761719,75.4451904296875
318.002,75.12553405761719,75.4451904296875
318.099,75.12553405761719,75.4451904296875
318.205,75.12553405761719,75.4451904296875
318.3,75.12553405761719,75.4451904296875
318.407,75.12553405761719,75.4451904296875
318.497,75.12553405761719,75.4451904296875
318.602,75.12553405761719,75.4451904296875
318.699,75.12553405761719,75.4451904296875
